images_path,images_label,images_predicted_label
../COVID-19_Radiography_Dataset/Normal/images\Normal-7472.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5995.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3523.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6609.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5183.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5948.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8480.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3996.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4384.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3546.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8946.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4045.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6691.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5733.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1064.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6748.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-150.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7920.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3034.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9538.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4170.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4305.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5312.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5263.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5787.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10053.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8878.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6954.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7378.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1071.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2878.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4089.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9740.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2528.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1945.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8885.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7007.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1944.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5765.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8483.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3088.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6016.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7702.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8415.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2733.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6081.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-825.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3939.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5036.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5106.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7658.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8519.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-987.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2495.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4919.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8023.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7205.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4695.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1666.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8929.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-735.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-807.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7978.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9769.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-205.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2763.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5785.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9235.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5035.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3205.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5031.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7384.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7261.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5807.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4864.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9089.png,normal,covid
../COVID-19_Radiography_Dataset/Normal/images\Normal-9680.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1987.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1040.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7836.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9008.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-799.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6838.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3018.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4092.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5515.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3259.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3925.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4964.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-653.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4612.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5468.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2979.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9912.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5191.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8304.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9632.png,normal,covid
../COVID-19_Radiography_Dataset/Normal/images\Normal-2427.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1901.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3976.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6727.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4843.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3676.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7869.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9502.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7785.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5417.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-544.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-266.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2662.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1967.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-175.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6154.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4692.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9503.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9410.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8182.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5605.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1970.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9324.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9452.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4043.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7253.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-575.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4115.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6411.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9635.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5310.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1614.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3142.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6165.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3302.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1932.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2871.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5631.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9706.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2277.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2602.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9976.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-908.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1298.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2032.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7827.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7612.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1775.png,normal,covid
../COVID-19_Radiography_Dataset/Normal/images\Normal-9339.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2597.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6195.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6625.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2186.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3509.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-783.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7576.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5550.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4364.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6037.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-931.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5974.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9746.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6952.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4912.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10123.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10077.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3015.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6549.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4818.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1615.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3875.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8361.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5880.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3260.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-592.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3794.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4461.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1590.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-397.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3671.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3410.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5094.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1676.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9954.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1084.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3879.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9621.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3822.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7490.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-599.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8345.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10002.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6971.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2898.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3715.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7335.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-381.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9365.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7016.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6523.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3123.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3924.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5285.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9318.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4511.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-357.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2071.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4857.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8349.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4722.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8781.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3371.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4266.png,normal,covid
../COVID-19_Radiography_Dataset/Normal/images\Normal-3960.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4100.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1956.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1640.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3384.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1694.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2942.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-863.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4503.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5246.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6422.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3261.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8888.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2365.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1113.png,normal,normal
